match_id,bowler,runs_conceded,legal_balls,wickets_taken,dot_balls,overs_bowled,economy_rate,dot_ball_pct
1359525,MP Stoinis,20,6,0,0,1.0,20.0,0.0
1359525,Mohammed Shami,39,24,1,7,4.0,9.75,29.17
1359525,Mohsin Khan,42,18,1,4,3.0,14.0,22.22
1359525,Noor Ahmad,27,24,1,10,4.0,6.75,41.67
1359525,Rashid Khan,34,24,1,6,4.0,8.5,25.0
1359525,Ravi Bishnoi,21,12,0,2,2.0,10.5,16.67
1359525,Swapnil Singh,7,6,0,1,1.0,7.0,16.67
1359525,Yash Thakur,48,24,0,4,4.0,12.0,16.67
1359526,Abhishek Sharma,16,12,0,4,2.0,8.0,33.33
1359526,B Kumar,44,24,1,7,4.0,11.0,29.17
1359526,K Yadav,50,24,1,5,4.0,12.5,20.83
1359526,M Ashwin,42,18,0,3,3.0,14.0,16.67
1359526,M Jansen,48,24,1,4,4.0,12.0,16.67
1359526,M Markande,51,24,0,7,4.0,12.75,29.17
1359526,OC McCoy,13,6,0,2,1.0,13.0,33.33
1359526,R Ashwin,35,24,1,5,4.0,8.75,20.83
1359526,Sandeep Sharma,48,24,0,5,4.0,12.0,20.83
1359526,T Natarajan,37,24,0,7,4.0,9.25,29.17
1359526,Vivrant Sharma,18,12,0,4,2.0,9.0,33.33
1359526,YS Chahal,29,24,4,11,4.0,7.25,45.83
1359527,AD Russell,19,6,0,1,1.0,19.0,16.67
1359527,Arshdeep Singh,39,24,1,10,4.0,9.75,41.67
1359527,CV Varun,26,24,3,11,4.0,6.5,45.83
1359527,Harpreet Brar,4,6,1,2,1.0,4.0,33.33
1359527,Harshit Rana,36,18,2,6,3.0,12.0,33.33
1359527,LS Livingstone,27,12,0,2,2.0,13.5,16.67
1359527,N Rana,7,6,1,3,1.0,7.0,50.0
1359527,NT Ellis,30,24,1,6,4.0,7.5,25.0
1359527,R Dhawan,15,12,0,5,2.0,7.5,41.67
1359527,RD Chahar,23,24,2,8,4.0,5.75,33.33
1359527,SM Curran,44,18,0,5,3.0,14.67,27.78
1359527,SP Narine,29,24,0,9,4.0,7.25,37.5
1359527,Suyash Sharma,30,24,1,11,4.0,7.5,45.83
1359527,VG Arora,32,18,0,8,3.0,10.67,44.44
1359528,Akash Madhwal,23,12,0,1,2.0,11.5,8.33
1359528,C Green,15,12,1,6,2.0,7.5,50.0
1359528,CJ Jordan,48,24,1,7,4.0,12.0,29.17
1359528,HV Patel,46,22,0,2,3.67,12.53,9.09
1359528,JP Behrendorff,36,24,3,9,4.0,9.0,37.5
1359528,JR Hazlewood,32,18,0,7,3.0,10.67,38.89
1359528,K Kartikeya,36,24,1,5,4.0,9.0,20.83
1359528,Mohammed Siraj,32,18,0,9,3.0,10.67,50.0
1359528,PP Chawla,41,24,0,8,4.0,10.25,33.33
1359528,PWH de Silva,53,24,2,5,4.0,13.25,20.83
1359528,Vijaykumar Vyshak,37,18,2,7,3.0,12.33,38.89
1359529,AR Patel,27,24,2,8,4.0,6.75,33.33
1359529,DL Chahar,28,18,2,10,3.0,9.33,55.56
1359529,I Sharma,24,12,0,3,2.0,12.0,25.0
1359529,KK Ahmed,33,24,1,8,4.0,8.25,33.33
1359529,Kuldeep Yadav,29,24,1,5,4.0,7.25,20.83
1359529,Lalit Yadav,35,18,1,5,3.0,11.67,27.78
1359529,M Pathirana,41,24,3,10,4.0,10.25,41.67
1359529,M Theekshana,16,12,0,2,2.0,8.0,16.67
1359529,MM Ali,17,24,0,12,4.0,4.25,50.0
1359529,MR Marsh,19,18,3,6,3.0,6.33,33.33
1359529,RA Jadeja,19,24,1,10,4.0,4.75,41.67
1359529,TU Deshpande,19,18,2,8,3.0,6.33,44.44
1359530,AS Roy,20,6,0,1,1.0,20.0,16.67
1359530,CV Varun,28,18,0,10,3.0,9.33,55.56
1359530,Harshit Rana,23,12,1,5,2.0,11.5,41.67
1359530,JE Root,15,12,0,1,2.0,7.5,8.33
1359530,KM Asif,27,18,1,4,3.0,9.0,22.22
1359530,N Rana,26,6,0,0,1.0,26.0,0.0
1359530,R Ashwin,32,24,0,6,4.0,8.0,25.0
1359530,SN Thakur,18,7,0,1,1.17,15.38,14.29
1359530,SP Narine,13,12,0,5,2.0,6.5,41.67
1359530,Sandeep Sharma,34,24,1,12,4.0,8.5,50.0
1359530,Suyash Sharma,23,18,0,6,3.0,7.67,33.33
1359530,TA Boult,16,18,2,12,3.0,5.33,66.67
1359530,YS Chahal,25,24,4,11,4.0,6.25,45.83
1359531,AS Joseph,52,24,0,5,4.0,13.0,20.83
1359531,Akash Madhwal,32,24,3,10,4.0,8.0,41.67
1359531,C Green,13,6,0,3,1.0,13.0,50.0
1359531,CJ Jordan,36,24,0,8,4.0,9.0,33.33
1359531,JP Behrendorff,37,24,1,8,4.0,9.25,33.33
1359531,K Kartikeya,37,18,2,8,3.0,12.33,44.44
1359531,MM Sharma,43,24,1,10,4.0,10.75,41.67
1359531,Mohammed Shami,55,24,0,7,4.0,13.75,29.17
1359531,Noor Ahmad,38,24,0,7,4.0,9.5,29.17
1359531,PP Chawla,36,24,2,7,4.0,9.0,29.17
1359531,Rashid Khan,30,24,4,10,4.0,7.5,41.67
1359532,A Mishra,40,24,1,8,4.0,10.0,33.33
1359532,Abhishek Sharma,42,18,1,6,3.0,14.0,33.33
1359532,Avesh Khan,30,12,1,2,2.0,15.0,16.67
1359532,B Kumar,31,24,0,7,4.0,7.75,29.17
1359532,Fazalhaq Farooqi,32,20,0,8,3.33,9.61,40.0
1359532,GD Phillips,10,12,1,5,2.0,5.0,41.67
1359532,KH Pandya,24,24,2,12,4.0,6.0,50.0
1359532,KR Mayers,11,6,0,3,1.0,11.0,50.0
1359532,M Markande,39,18,1,2,3.0,13.0,11.11
1359532,Ravi Bishnoi,23,12,0,1,2.0,11.5,8.33
1359532,T Natarajan,31,24,0,8,4.0,7.75,33.33
1359532,Yash Thakur,28,24,1,11,4.0,7.0,45.83
1359532,Yudhvir Singh,26,18,1,7,3.0,8.67,38.89
1359533,AR Patel,28,24,1,11,4.0,7.0,45.83
1359533,Arshdeep Singh,32,24,0,8,4.0,8.0,33.33
1359533,Harpreet Brar,30,24,4,11,4.0,7.5,45.83
1359533,I Sharma,28,18,2,7,3.0,9.33,38.89
1359533,KK Ahmed,36,24,1,11,4.0,9.0,45.83
1359533,Kuldeep Yadav,32,24,1,9,4.0,8.0,37.5
1359533,MR Marsh,21,6,0,0,1.0,21.0,0.0
1359533,Mukesh Kumar,3,6,1,3,1.0,3.0,50.0
1359533,NT Ellis,26,24,2,6,4.0,6.5,25.0
1359533,P Dubey,19,18,1,8,3.0,6.33,44.44
1359533,R Dhawan,10,6,0,2,1.0,10.0,33.33
1359533,RD Chahar,17,24,2,17,4.0,4.25,70.83
1359533,SM Curran,18,12,0,4,2.0,9.0,33.33
1359533,Sikandar Raza,3,6,0,3,1.0,3.0,50.0
1359534,A Zampa,25,24,2,10,4.0,6.25,41.67
1359534,GJ Maxwell,3,6,1,4,1.0,3.0,66.67
1359534,KM Asif,42,24,2,8,4.0,10.5,33.33
1359534,KV Sharma,19,9,3,5,1.5,12.67,55.56
1359534,MG Bracewell,16,18,2,10,3.0,5.33,55.56
1359534,Mohammed Siraj,10,12,1,9,2.0,5.0,75.0
1359534,R Ashwin,33,24,0,5,4.0,8.25,20.83
1359534,Sandeep Sharma,34,24,1,4,4.0,8.5,16.67
1359534,WD Parnell,11,18,3,11,3.0,3.67,61.11
1359534,YS Chahal,37,24,0,4,4.0,9.25,16.67
1359535,CV Varun,36,24,2,5,4.0,9.0,20.83
1359535,DL Chahar,27,18,3,7,3.0,9.0,38.89
1359535,Harshit Rana,19,12,0,5,2.0,9.5,41.67
1359535,M Pathirana,23,18,1,8,3.0,7.67,44.44
1359535,M Theekshana,22,18,0,3,3.0,7.33,16.67
1359535,MM Ali,32,24,0,7,4.0,8.0,29.17
1359535,RA Jadeja,18,12,0,4,2.0,9.0,33.33
1359535,SN Thakur,15,18,1,7,3.0,5.0,38.89
1359535,SP Narine,15,24,2,10,4.0,3.75,41.67
1359535,Suyash Sharma,29,18,0,6,3.0,9.67,33.33
1359535,TU Deshpande,25,21,0,11,3.5,7.14,52.38
1359535,VG Arora,30,24,1,7,4.0,7.5,29.17
1359536,AK Markram,13,6,0,0,1.0,13.0,0.0
1359536,Abhishek Sharma,13,6,0,2,1.0,13.0,33.33
1359536,B Kumar,31,24,6,10,4.0,7.75,41.67
1359536,Fazalhaq Farooqi,31,18,1,3,3.0,10.33,16.67
1359536,M Jansen,39,24,1,11,4.0,9.75,45.83
1359536,M Markande,27,18,0,3,3.0,9.0,16.67
1359536,MM Sharma,28,24,4,12,4.0,7.0,50.0
1359536,Mohammed Shami,21,24,4,13,4.0,5.25,54.17
1359536,Noor Ahmad,39,17,0,2,2.83,13.78,11.76
1359536,R Tewatia,7,7,0,3,1.17,5.98,42.86
1359536,Rashid Khan,28,24,0,6,4.0,7.0,25.0
1359536,T Natarajan,34,24,1,4,4.0,8.5,16.67
1359536,Yash Dayal,31,24,1,11,4.0,7.75,45.83
1359537,Akash Madhwal,31,24,0,6,4.0,7.75,25.0
1359537,C Green,17,12,1,4,2.0,8.5,33.33
1359537,CJ Jordan,50,24,0,7,4.0,12.5,29.17
1359537,HR Shokeen,21,18,0,8,3.0,7.0,44.44
1359537,JP Behrendorff,32,24,2,7,4.0,8.0,29.17
1359537,KH Pandya,27,24,0,10,4.0,6.75,41.67
1359537,Mohsin Khan,26,18,1,8,3.0,8.67,44.44
1359537,Naveen-ul-Haq,41,25,0,8,4.17,9.83,32.0
1359537,PP Chawla,26,18,1,5,3.0,8.67,27.78
1359537,Ravi Bishnoi,26,24,2,9,4.0,6.5,37.5
1359537,Swapnil Singh,11,6,0,1,1.0,11.0,16.67
1359537,Yash Thakur,41,24,2,8,4.0,10.25,33.33
1359538,A Nortje,37,24,3,10,4.0,9.25,41.67
1359538,AR Patel,27,18,1,3,3.0,9.0,16.67
1359538,Arshdeep Singh,21,12,0,4,2.0,10.5,33.33
1359538,Harpreet Brar,39,18,0,2,3.0,13.0,11.11
1359538,I Sharma,37,18,2,9,3.0,12.33,50.0
1359538,K Rabada,36,18,0,8,3.0,12.0,44.44
1359538,KK Ahmed,23,18,1,11,3.0,7.67,61.11
1359538,Kuldeep Yadav,21,18,0,4,3.0,7.0,22.22
1359538,Mukesh Kumar,53,24,1,7,4.0,13.25,29.17
1359538,NT Ellis,46,24,0,6,4.0,11.5,25.0
1359538,RD Chahar,35,24,0,7,4.0,8.75,29.17
1359538,SM Curran,36,24,2,9,4.0,9.0,37.5
1359539,Abhishek Sharma,30,18,0,4,3.0,10.0,22.22
1359539,B Kumar,48,24,1,10,4.0,12.0,41.67
1359539,GD Phillips,10,6,0,1,1.0,10.0,16.67
1359539,HV Patel,37,24,1,4,4.0,9.25,16.67
1359539,KV Sharma,45,18,0,0,3.0,15.0,0.0
1359539,Kartik Tyagi,21,8,0,1,1.33,15.79,12.5
1359539,MG Bracewell,13,12,2,5,2.0,6.5,41.67
1359539,Mayank Dagar,25,24,0,8,4.0,6.25,33.33
1359539,Mohammed Siraj,18,24,1,15,4.0,4.5,62.5
1359539,Nithish Kumar Reddy,19,12,0,3,2.0,9.5,25.0
1359539,Shahbaz Ahmed,38,18,1,4,3.0,12.67,22.22
1359539,T Natarajan,34,24,1,6,4.0,8.5,25.0
1359539,WD Parnell,35,24,0,5,4.0,8.75,20.83
1359540,A Zampa,26,24,1,6,4.0,6.5,25.0
1359540,Arshdeep Singh,41,24,1,10,4.0,10.25,41.67
1359540,K Rabada,40,24,2,12,4.0,10.0,50.0
1359540,NT Ellis,34,24,1,8,4.0,8.5,33.33
1359540,Navdeep Saini,40,24,3,9,4.0,10.0,37.5
1359540,RD Chahar,28,22,1,5,3.67,7.63,22.73
1359540,SM Curran,46,24,1,9,4.0,11.5,37.5
1359540,Sandeep Sharma,46,24,0,6,4.0,11.5,25.0
1359540,TA Boult,35,24,1,12,4.0,8.75,50.0
1359540,YS Chahal,40,24,0,9,4.0,10.0,37.5
1359541,A Nortje,43,24,1,8,4.0,10.75,33.33
1359541,AR Patel,32,18,0,3,3.0,10.67,16.67
1359541,C Sakariya,36,24,1,9,4.0,9.0,37.5
1359541,DL Chahar,22,24,3,14,4.0,5.5,58.33
1359541,KK Ahmed,46,24,1,8,4.0,11.5,33.33
1359541,Kuldeep Yadav,34,18,0,2,3.0,11.33,11.11
1359541,Lalit Yadav,32,12,0,1,2.0,16.0,8.33
1359541,M Pathirana,23,24,2,10,4.0,5.75,41.67
1359541,M Theekshana,23,24,2,11,4.0,5.75,45.83
1359541,RA Jadeja,50,24,1,4,4.0,12.5,16.67
1359541,TU Deshpande,28,24,1,10,4.0,7.0,41.67
1359542,AD Russell,13,6,0,1,1.0,13.0,16.67
1359542,CV Varun,42,24,1,9,4.0,10.5,37.5
1359542,Harshit Rana,21,18,1,11,3.0,7.0,61.11
1359542,K Gowtham,26,24,1,9,4.0,6.5,37.5
1359542,KH Pandya,31,24,1,8,4.0,7.75,33.33
1359542,Mohsin Khan,15,6,0,2,1.0,15.0,33.33
1359542,N Rana,3,6,0,4,1.0,3.0,66.67
1359542,Naveen-ul-Haq,46,24,0,8,4.0,11.5,33.33
1359542,Ravi Bishnoi,23,24,2,10,4.0,5.75,41.67
1359542,SN Thakur,27,12,2,3,2.0,13.5,25.0
1359542,SP Narine,28,24,2,8,4.0,7.0,33.33
1359542,Suyash Sharma,12,6,0,2,1.0,12.0,33.33
1359542,VG Arora,30,24,2,9,4.0,7.5,37.5
1359542,Yash Thakur,34,18,3,7,3.0,11.33,38.89
1359543,AK Markram,1,1,0,0,0.17,5.88,0.0
1359543,Akash Madhwal,37,24,4,7,4.0,9.25,29.17
1359543,B Kumar,26,24,1,8,4.0,6.5,33.33
1359543,C Green,5,6,0,1,1.0,5.0,16.67
1359543,CJ Jordan,44,24,1,4,4.0,11.0,16.67
1359543,JP Behrendorff,36,18,0,7,3.0,12.0,38.89
1359543,K Kartikeya,39,24,0,6,4.0,9.75,25.0
1359543,Kartik Tyagi,41,17,0,4,2.83,14.49,23.53
1359543,Mayank Dagar,37,24,1,9,4.0,9.25,37.5
1359543,Nithish Kumar Reddy,35,18,0,7,3.0,11.67,38.89
1359543,PP Chawla,39,24,0,4,4.0,9.75,16.67
1359543,Umran Malik,42,18,0,2,3.0,14.0,11.11
1359543,Vivrant Sharma,19,6,0,1,1.0,19.0,16.67
1359544,H Sharma,33,18,0,2,3.0,11.0,11.11
1359544,HV Patel,31,24,1,9,4.0,7.75,37.5
1359544,MG Bracewell,16,6,0,2,1.0,16.0,33.33
1359544,MM Sharma,54,24,0,2,4.0,13.5,8.33
1359544,Mohammed Shami,40,24,1,8,4.0,10.0,33.33
1359544,Mohammed Siraj,36,24,2,10,4.0,9.0,41.67
1359544,Noor Ahmad,40,24,2,5,4.0,10.0,20.83
1359544,Rashid Khan,24,24,1,5,4.0,6.0,20.83
1359544,Vijaykumar Vyshak,40,24,1,6,4.0,10.0,25.0
1359544,WD Parnell,42,19,0,7,3.17,13.25,36.84
1359544,Yash Dayal,39,24,1,7,4.0,9.75,29.17
1370350,DG Nalkande,45,24,1,8,4.0,11.25,33.33
1370350,DL Chahar,30,24,2,9,4.0,7.5,37.5
1370350,M Pathirana,38,24,3,8,4.0,9.5,33.33
1370350,M Theekshana,28,24,2,8,4.0,7.0,33.33
1370350,MM Sharma,31,24,2,4,4.0,7.75,16.67
1370350,Mohammed Shami,30,25,2,9,4.17,7.19,36.0
1370350,Noor Ahmad,29,24,1,6,4.0,7.25,25.0
1370350,RA Jadeja,18,24,2,12,4.0,4.5,50.0
1370350,Rashid Khan,37,24,1,5,4.0,9.25,20.83
1370350,TU Deshpande,43,24,1,11,4.0,10.75,45.83
1370351,Akash Madhwal,6,21,6,16,3.5,1.71,76.19
1370351,C Green,15,18,1,7,3.0,5.0,38.89
1370351,CJ Jordan,7,12,1,9,2.0,3.5,75.0
1370351,HR Shokeen,18,6,0,1,1.0,18.0,16.67
1370351,JP Behrendorff,23,18,0,6,3.0,7.67,33.33
1370351,K Gowtham,8,6,0,4,1.0,8.0,66.67
1370351,KH Pandya,42,24,0,6,4.0,10.5,25.0
1370351,Mohsin Khan,28,18,1,8,3.0,9.33,44.44
1370351,Naveen-ul-Haq,39,24,4,9,4.0,9.75,37.5
1370351,PP Chawla,32,24,2,8,4.0,8.0,33.33
1370351,Ravi Bishnoi,30,24,0,4,4.0,7.5,16.67
1370351,Yash Thakur,35,24,3,11,4.0,8.75,45.83
1370352,Akash Madhwal,52,24,2,7,4.0,13.0,29.17
1370352,C Green,36,18,0,3,3.0,12.0,16.67
1370352,CJ Jordan,56,24,0,6,4.0,14.0,25.0
1370352,HH Pandya,24,12,0,4,2.0,12.0,33.33
1370352,J Little,26,18,1,6,3.0,8.67,33.33
1370352,JP Behrendorff,28,24,0,8,4.0,7.0,33.33
1370352,K Kartikeya,16,12,0,1,2.0,8.0,8.33
1370352,MM Sharma,11,14,5,8,2.33,4.72,57.14
1370352,Mohammed Shami,41,18,2,6,3.0,13.67,33.33
1370352,Noor Ahmad,35,24,0,8,4.0,8.75,33.33
1370352,PP Chawla,45,18,1,0,3.0,15.0,0.0
1370352,Rashid Khan,34,24,2,7,4.0,8.5,29.17
1370353,DL Chahar,38,24,1,5,4.0,9.5,20.83
1370353,HH Pandya,14,6,0,1,1.0,14.0,16.67
1370353,J Little,30,12,0,1,2.0,15.0,8.33
1370353,M Pathirana,46,24,2,5,4.0,11.5,20.83
1370353,M Theekshana,36,24,0,8,4.0,9.0,33.33
1370353,MM Sharma,36,18,3,4,3.0,12.0,22.22
1370353,Mohammed Shami,29,18,0,5,3.0,9.67,27.78
1370353,Noor Ahmad,17,18,2,6,3.0,5.67,33.33
1370353,RA Jadeja,38,24,1,3,4.0,9.5,12.5
1370353,Rashid Khan,45,18,0,1,3.0,15.0,5.56
1370353,TU Deshpande,56,24,0,4,4.0,14.0,16.67
1422119,AS Joseph,46,22,0,3,3.67,12.53,13.64
1422119,C Green,27,18,2,5,3.0,9.0,27.78
1422119,DL Chahar,37,24,1,10,4.0,9.25,41.67
1422119,GJ Maxwell,7,6,0,4,1.0,7.0,66.67
1422119,KV Sharma,24,12,1,4,2.0,12.0,33.33
1422119,M Theekshana,37,24,0,3,4.0,9.25,12.5
1422119,Mayank Dagar,6,12,0,6,2.0,3.0,50.0
1422119,Mohammed Siraj,38,24,0,9,4.0,9.5,37.5
1422119,Mustafizur Rahman,30,24,4,11,4.0,7.5,45.83
1422119,RA Jadeja,22,24,0,7,4.0,5.5,29.17
1422119,TU Deshpande,47,24,1,10,4.0,11.75,41.67
1422119,Yash Dayal,28,18,1,8,3.0,9.33,44.44
1422120,AR Patel,26,24,0,4,4.0,6.5,16.67
1422120,Arshdeep Singh,28,24,2,15,4.0,7.0,62.5
1422120,HV Patel,48,24,4,6,4.0,12.0,25.0
1422120,Harpreet Brar,14,18,1,7,3.0,4.67,38.89
1422120,I Sharma,16,12,2,8,2.0,8.0,66.67
1422120,K Rabada,41,24,1,10,4.0,10.25,41.67
1422120,KK Ahmed,43,24,2,7,4.0,10.75,29.17
1422120,Kuldeep Yadav,21,24,2,6,4.0,5.25,25.0
1422120,MR Marsh,52,24,0,5,4.0,13.0,20.83
1422120,RD Chahar,33,24,1,6,4.0,8.25,25.0
1422120,SM Curran,10,6,0,3,1.0,10.0,50.0
1422120,Sumit Kumar,19,8,0,2,1.33,14.29,25.0
1422121,AD Russell,26,12,2,3,2.0,13.0,25.0
1422121,B Kumar,51,24,0,7,4.0,12.75,29.17
1422121,CV Varun,55,24,1,8,4.0,13.75,33.33
1422121,Harshit Rana,33,24,3,12,4.0,8.25,50.0
1422121,M Jansen,40,18,1,5,3.0,13.33,27.78
1422121,M Markande,39,24,2,10,4.0,9.75,41.67
1422121,MA Starc,53,24,0,8,4.0,13.25,33.33
1422121,PJ Cummins,32,24,1,8,4.0,8.0,33.33
1422121,SP Narine,19,24,1,8,4.0,4.75,33.33
1422121,Shahbaz Ahmed,14,6,0,2,1.0,14.0,33.33
1422121,Suyash Sharma,18,12,0,3,2.0,9.0,25.0
1422121,T Natarajan,32,24,3,9,4.0,8.0,37.5
1422122,A Badoni,6,6,0,1,1.0,6.0,16.67
1422122,Avesh Khan,21,18,0,4,3.0,7.0,22.22
1422122,KH Pandya,20,24,0,5,4.0,5.0,20.83
1422122,Mohsin Khan,45,24,1,8,4.0,11.25,33.33
1422122,N Burger,34,18,1,7,3.0,11.33,38.89
1422122,Naveen-ul-Haq,41,24,2,8,4.0,10.25,33.33
1422122,R Ashwin,35,24,1,4,4.0,8.75,16.67
1422122,Ravi Bishnoi,38,24,1,5,4.0,9.5,20.83
1422122,Sandeep Sharma,23,18,1,5,3.0,7.67,27.78
1422122,TA Boult,35,24,2,12,4.0,8.75,50.0
1422122,YS Chahal,25,18,1,6,3.0,8.33,33.33
1422122,Yash Thakur,43,18,0,3,3.0,14.33,16.67
1422123,Azmatullah Omarzai,27,18,2,10,3.0,9.0,55.56
1422123,G Coetzee,29,24,2,5,4.0,7.25,20.83
1422123,HH Pandya,30,18,0,5,3.0,10.0,27.78
1422123,JJ Bumrah,15,24,3,13,4.0,3.75,54.17
1422123,L Wood,26,12,0,3,2.0,13.0,25.0
1422123,MM Sharma,32,24,2,7,4.0,8.0,29.17
1422123,Naman Dhir,13,6,0,0,1.0,13.0,0.0
1422123,PP Chawla,31,18,1,4,3.0,10.33,22.22
1422123,R Sai Kishore,24,24,1,9,4.0,6.0,37.5
1422123,Rashid Khan,23,24,0,11,4.0,5.75,45.83
1422123,SH Johnson,25,12,2,3,2.0,12.5,25.0
1422123,SZ Mulani,24,18,0,6,3.0,8.0,33.33
1422123,UT Yadav,31,18,2,9,3.0,10.33,50.0
1422124,AS Joseph,43,24,1,8,4.0,10.75,33.33
1422124,Arshdeep Singh,42,20,0,7,3.33,12.61,35.0
1422124,C Green,19,12,0,3,2.0,9.5,25.0
1422124,GJ Maxwell,29,18,2,6,3.0,9.67,33.33
1422124,HV Patel,45,24,1,6,4.0,11.25,25.0
1422124,Harpreet Brar,17,24,2,9,4.0,4.25,37.5
1422124,K Rabada,28,24,2,11,4.0,7.0,45.83
1422124,Mayank Dagar,34,18,0,4,3.0,11.33,22.22
1422124,Mohammed Siraj,27,24,2,11,4.0,6.75,45.83
1422124,RD Chahar,16,6,0,1,1.0,16.0,16.67
1422124,SM Curran,30,18,1,7,3.0,10.0,38.89
1422124,Yash Dayal,24,24,1,12,4.0,6.0,50.0
1422125,Azmatullah Omarzai,31,18,0,6,3.0,10.33,33.33
1422125,DJ Mitchell,18,12,1,2,2.0,9.0,16.67
1422125,DL Chahar,28,24,2,11,4.0,7.0,45.83
1422125,M Pathirana,29,24,1,13,4.0,7.25,54.17
1422125,MM Sharma,36,24,2,4,4.0,9.0,16.67
1422125,Mustafizur Rahman,31,24,2,9,4.0,7.75,37.5
1422125,R Sai Kishore,28,18,1,6,3.0,9.33,33.33
1422125,RA Jadeja,15,12,0,2,2.0,7.5,16.67
1422125,Rashid Khan,49,24,2,4,4.0,12.25,16.67
1422125,SH Johnson,35,24,1,8,4.0,8.75,33.33
1422125,TU Deshpande,22,24,2,11,4.0,5.5,45.83
1422125,UT Yadav,27,12,0,5,2.0,13.5,41.67
1422126,B Kumar,57,24,0,6,4.0,14.25,25.0
1422126,G Coetzee,61,24,1,2,4.0,15.25,8.33
1422126,HH Pandya,46,24,1,5,4.0,11.5,20.83
1422126,JD Unadkat,47,24,2,6,4.0,11.75,25.0
1422126,JJ Bumrah,36,24,0,4,4.0,9.0,16.67
1422126,KT Maphaka,67,24,0,6,4.0,16.75,25.0
1422126,M Markande,52,24,0,5,4.0,13.0,20.83
1422126,PJ Cummins,35,24,2,7,4.0,8.75,29.17
1422126,PP Chawla,34,12,1,1,2.0,17.0,8.33
1422126,SZ Mulani,33,12,0,1,2.0,16.5,8.33
1422126,Shahbaz Ahmed,40,18,1,4,3.0,13.33,22.22
1422126,Umran Malik,15,6,0,2,1.0,15.0,33.33
1422127,A Nortje,50,24,1,6,4.0,12.5,25.0
1422127,AR Patel,21,24,1,6,4.0,5.25,25.0
1422127,Avesh Khan,29,24,1,8,4.0,7.25,33.33
1422127,KK Ahmed,24,24,1,14,4.0,6.0,58.33
1422127,Kuldeep Yadav,41,24,1,5,4.0,10.25,20.83
1422127,Mukesh Kumar,49,24,1,8,4.0,12.25,33.33
1422127,N Burger,30,18,2,8,3.0,10.0,44.44
1422127,R Ashwin,30,18,0,4,3.0,10.0,22.22
1422127,Sandeep Sharma,36,24,0,3,4.0,9.0,12.5
1422127,TA Boult,29,18,0,8,3.0,9.67,44.44
1422127,YS Chahal,19,18,2,7,3.0,6.33,38.89
1422128,AD Russell,30,24,2,11,4.0,7.5,45.83
1422128,AS Joseph,34,12,0,5,2.0,17.0,41.67
1422128,AS Roy,6,12,0,7,2.0,3.0,58.33
1422128,C Green,7,6,0,2,1.0,7.0,33.33
1422128,CV Varun,20,12,0,3,2.0,10.0,25.0
1422128,Harshit Rana,39,24,2,6,4.0,9.75,25.0
1422128,MA Starc,47,24,1,7,4.0,11.75,29.17
1422128,Mayank Dagar,25,17,1,5,2.83,8.83,29.41
1422128,Mohammed Siraj,46,18,0,3,3.0,15.33,16.67
1422128,SP Narine,40,24,1,6,4.0,10.0,25.0
1422128,Vijaykumar Vyshak,23,24,1,6,4.0,5.75,25.0
1422128,Yash Dayal,51,24,1,6,4.0,12.75,25.0
1422129,Arshdeep Singh,30,18,2,5,3.0,10.0,27.78
1422129,HV Patel,46,24,1,5,4.0,11.5,20.83
1422129,Harpreet Brar,14,12,0,4,2.0,7.0,33.33
1422129,K Rabada,39,24,1,9,4.0,9.75,37.5
1422129,KH Pandya,26,18,0,5,3.0,8.67,27.78
1422129,M Siddharth,21,12,0,5,2.0,10.5,41.67
1422129,MP Yadav,28,24,3,11,4.0,7.0,45.83
1422129,Mohsin Khan,34,24,2,10,4.0,8.5,41.67
1422129,Naveen-ul-Haq,44,24,0,4,4.0,11.0,16.67
1422129,RD Chahar,42,18,1,1,3.0,14.0,5.56
1422129,Ravi Bishnoi,25,18,0,7,3.0,8.33,38.89
1422129,SM Curran,28,24,3,10,4.0,7.0,41.67
1422130,Azmatullah Omarzai,25,18,1,8,3.0,8.33,44.44
1422130,B Kumar,27,24,0,9,4.0,6.75,37.5
1422130,DG Nalkande,18,12,0,2,2.0,9.0,16.67
1422130,JD Unadkat,33,19,0,5,3.17,10.41,26.32
1422130,M Markande,33,18,1,4,3.0,11.0,22.22
1422130,MM Sharma,25,24,4,6,4.0,6.25,25.0
1422130,Noor Ahmad,32,24,1,10,4.0,8.0,41.67
1422130,PJ Cummins,28,24,1,7,4.0,7.0,29.17
1422130,Rashid Khan,33,24,1,7,4.0,8.25,29.17
1422130,Shahbaz Ahmed,20,12,1,2,2.0,10.0,16.67
1422130,UT Yadav,29,18,1,7,3.0,9.67,38.89
1422130,Washington Sundar,27,18,0,1,3.0,9.0,5.56
1422131,A Nortje,45,24,0,5,4.0,11.25,20.83
1422131,AR Patel,20,18,1,5,3.0,6.67,27.78
1422131,DL Chahar,42,24,0,9,4.0,10.5,37.5
1422131,I Sharma,23,18,0,7,3.0,7.67,38.89
1422131,KK Ahmed,22,24,2,14,4.0,5.5,58.33
1422131,M Pathirana,32,24,3,9,4.0,8.0,37.5
1422131,MR Marsh,14,6,0,0,1.0,14.0,0.0
1422131,Mukesh Kumar,21,18,3,8,3.0,7.0,44.44
1422131,Mustafizur Rahman,50,25,1,3,4.17,11.99,12.0
1422131,RA Jadeja,43,24,1,5,4.0,10.75,20.83
1422131,Rasikh Salam,26,12,0,1,2.0,13.0,8.33
